YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,EW7,7521,5349
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,BP9,1599,1040
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,TE26,8148,6727
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,EW1,7646,16099
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,CC24,2037,4892
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE5,1883,2226
2024-09,WEEKDAY,17,TRAIN,CC12,9645,10758
2024-09,WEEKDAY,13,TRAIN,EW25,6034,5614
2024-09,WEEKDAY,11,TRAIN,PE4,1668,846
2024-09,WEEKDAY,5,TRAIN,SE3,1856,16
2024-09,WEEKDAY,0,TRAIN,NS27/CE2/TE20,53,226
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE8,79,295
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1735,1210
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,DT21,3679,2773
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,BP3,685,36
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,TE22,1810,4812
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,EW6,216,29
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,DT13,183,566
2024-09,WEEKDAY,21,TRAIN,TE8,12127,7958
2024-09,WEEKDAY,23,TRAIN,TE22,1424,242
2024-09,WEEKDAY,20,TRAIN,SW3,820,3555
2024-09,WEEKDAY,23,TRAIN,EW3,1682,9282
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,DT3,20,637
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,CC27,183,143
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,EW10,452,60
2024-09,WEEKDAY,0,TRAIN,NS17/CC15,548,1922
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,PE3,48,435
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,TE25,1538,1573
2024-09,WEEKDAY,12,TRAIN,NS15,16543,10745
2024-09,WEEKDAY,12,TRAIN,SW5,9156,7722
2024-09,WEEKDAY,18,TRAIN,NS21/DT11,154562,142828
2024-09,WEEKDAY,22,TRAIN,NS11,13275,50834
2024-09,WEEKDAY,9,TRAIN,CC23,4217,99189
2024-09,WEEKDAY,19,TRAIN,NS28,1973,757
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,EW1,5680,1695
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,CC12,3048,2626
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,SW1,1109,1262
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,EW24/NS1,16840,23113
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,NS15,4016,5740
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,PE1,691,2135
2024-09,WEEKDAY,11,TRAIN,DT10,4115,1792
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,TE23,1648,879
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,DT27,3800,4848
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,BP7,108,43
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,SW3,861,1244
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,TE24,1263,548
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,DT25,340,1464
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1494,5828
2024-09,WEEKDAY,17,TRAIN,BP8,3356,2391
2024-09,WEEKDAY,16,TRAIN,DT24,4870,5302
2024-09,WEEKDAY,0,TRAIN,EW25,101,1162
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,BP9,955,799
2024-09,WEEKDAY,14,TRAIN,EW31,1996,815
2024-09,WEEKDAY,0,TRAIN,TE4,114,397
2024-09,WEEKDAY,0,TRAIN,TE23,29,183
2024-09,WEEKDAY,9,TRAIN,EW26,46860,14172
2024-09,WEEKDAY,8,TRAIN,EW3,51113,19942
2024-09,WEEKDAY,12,TRAIN,NS20,48137,51663
2024-09,WEEKDAY,8,TRAIN,EW16/NE3/TE17,34209,133827
2024-09,WEEKDAY,7,TRAIN,CC24,6445,66207
2024-09,WEEKDAY,13,TRAIN,SW4,2593,4218
2024-09,WEEKDAY,14,TRAIN,EW3,17725,17661
2024-09,WEEKDAY,12,TRAIN,NE9,26099,18300
2024-09,WEEKDAY,22,TRAIN,NS16,18761,54384
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS19,17921,18022
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,NE15,13708,4754
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW28,14068,5269
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,NE8,23253,31071
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,CC8,3786,3492
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,CC8,4361,3173
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,NS19,10872,18181
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1828,1816
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,TE23,1272,1180
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1646,3439
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS15,7125,3642
2024-09,WEEKDAY,6,TRAIN,CC7,7696,2712
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,BP7,243,495
2024-09,WEEKDAY,20,TRAIN,DT21,11418,6378
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,NS13,684,4836
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,DT23,1802,2078
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,CC21,5400,3565
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,BP2,1424,1142
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,SE5,1122,1276
2024-09,WEEKDAY,10,TRAIN,BP8,960,917
2024-09,WEEKDAY,11,TRAIN,EW30,1795,911
2024-09,WEEKDAY,23,TRAIN,CC16,844,2743
2024-09,WEEKDAY,15,TRAIN,PW5,2170,2630
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,PE7,284,1977
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,SE5,340,1454
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,SE2,439,2757
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,PW6,7,91
2024-09,WEEKDAY,16,TRAIN,DT33,13391,17614
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC4/DT15,22190,2409
2024-09,WEEKDAY,19,TRAIN,TE14/NS22,116534,74864
2024-09,WEEKDAY,20,TRAIN,NS11,22570,66027
2024-09,WEEKDAY,20,TRAIN,EW12/DT14,87948,43233
2024-09,WEEKDAY,5,TRAIN,NS10,24546,3165
2024-09,WEEKDAY,17,TRAIN,NS9/TE2,75717,127800
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,CE1/DT16,8126,22623
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,30272,6089
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NS11,2361,13781
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,TE22,1367,4053
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW9,11806,11390
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,TE6,7391,2417
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,BP6/DT1,23096,17357
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS20,18558,20923
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,DT25,1079,1934
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,SW2,3638,3356
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,SW7,236,12
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,PW4,2359,2516
2024-09,WEEKDAY,21,TRAIN,NS7,22530,38983
2024-09,WEEKDAY,22,TRAIN,DT18,15753,3358
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW33,2233,1452
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,PE5,3426,1024
2024-09,WEEKDAY,5,TRAIN,PW7,831,374
2024-09,WEEKDAY,8,TRAIN,DT18,4455,101754
2024-09,WEEKDAY,5,TRAIN,EW6,1257,220
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,BP3,137,649
2024-09,WEEKDAY,6,TRAIN,CC28,5801,1607
2024-09,WEEKDAY,13,TRAIN,NE1/CC29,48820,51443
2024-09,WEEKDAY,12,TRAIN,DT18,16686,19809
2024-09,WEEKDAY,14,TRAIN,SW6,3286,4342
2024-09,WEEKDAY,20,TRAIN,NS3,10381,30953
2024-09,WEEKDAY,21,TRAIN,BP6/DT1,25076,53757
2024-09,WEEKDAY,21,TRAIN,NS13,41574,69782
2024-09,WEEKDAY,10,TRAIN,SE2,6376,2613
2024-09,WEEKDAY,14,TRAIN,SW8,2568,2299
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW30,2039,1363
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,41153,27665
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW10,8794,9123
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW11,11260,10375
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,EW28,13992,5391
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NS2,14127,10538
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CC10/DT26,608,85
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,DT22,3691,4341
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,EW4,4152,8393
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,CC21,5644,6348
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,TE28,2005,902
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2359,869
2024-09,WEEKDAY,6,TRAIN,TE29,2891,555
2024-09,WEEKDAY,20,TRAIN,BP11,1135,5024
2024-09,WEEKDAY,19,TRAIN,DT2,2876,4568
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,TE13,687,785
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,DT20,171,272
2024-09,WEEKDAY,15,TRAIN,NS18,11811,11944
2024-09,WEEKDAY,7,TRAIN,EW3,42067,23797
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,68412,49072
2024-09,WEEKDAY,9,TRAIN,NE7/DT12,19264,39978
2024-09,WEEKDAY,10,TRAIN,EW9,18898,13565
2024-09,WEEKDAY,8,TRAIN,SW5,19313,4429
2024-09,WEEKDAY,13,TRAIN,TE12,4691,6132
2024-09,WEEKDAY,23,TRAIN,CE1/DT16,47369,6547
2024-09,WEEKDAY,7,TRAIN,TE5,16264,9663
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,42884,28619
2024-09,WEEKDAY,12,TRAIN,TE12,7828,4881
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,30881,30759
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE12,2359,1595
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS18,6282,5545
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,NS15,2927,5787
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,NE11,10226,9249
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW18,7249,7595
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NS2,1729,6659
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3207,6188
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT33,7338,8461
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW18,3706,6944
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT10,2336,1716
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,EW3,2778,1581
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,DT2,832,753
2024-09,WEEKDAY,22,TRAIN,NS17/CC15,10094,25054
2024-09,WEEKDAY,21,TRAIN,CC17/TE9,2719,6249
2024-09,WEEKDAY,10,TRAIN,CC2,2602,9346
2024-09,WEEKDAY,11,TRAIN,NE7/DT12,26174,33669
2024-09,WEEKDAY,18,TRAIN,NS11,59779,131163
2024-09,WEEKDAY,16,TRAIN,SW5,7470,10174
2024-09,WEEKDAY,21,TRAIN,DT27,5641,9222
2024-09,WEEKDAY,16,TRAIN,EW17,24564,27814
2024-09,WEEKDAY,14,TRAIN,CC16,6620,5860
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,SW8,57,493
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS3,8986,8836
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,NE14,14632,18184
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS28,791,2555
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NE10,7042,7619
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,CC21,5781,6280
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,BP5,578,805
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,CC27,719,1062
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,EW27,3138,364
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,CC28,2285,1042
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,NE11,9024,8570
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,BP5,490,687
2024-09,WEEKDAY,0,TRAIN,NS23,534,650
2024-09,WEEKDAY,20,TRAIN,SW8,1032,2675
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,PE6,383,45
2024-09,WEEKDAY,21,TRAIN,SE5,949,3804
2024-09,WEEKDAY,0,TRAIN,EW15,245,439
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE22,27,52
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,DT17,19,0
2024-09,WEEKDAY,8,TRAIN,NS8,53622,19421
2024-09,WEEKDAY,10,TRAIN,EW28,21352,14663
2024-09,WEEKDAY,22,TRAIN,PW4,2204,3790
2024-09,WEEKDAY,12,TRAIN,DT33,16157,7910
2024-09,WEEKDAY,7,TRAIN,TE6,38805,13982
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW23,21245,22962
2024-09,WEEKDAY,19,TRAIN,BP6/DT1,54191,116291
2024-09,WEEKDAY,21,TRAIN,DT17,17186,4190
2024-09,WEEKDAY,7,TRAIN,NS21/DT11,70225,80163
2024-09,WEEKDAY,23,TRAIN,CC11,4267,2800
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW27,20095,21233
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NE9,13238,7729
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW7,9162,5851
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW3,4689,8936
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW18,8224,8538
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NS3,9595,7084
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW19,6215,8675
2024-09,WEEKDAY,21,TRAIN,BP3,1598,6214
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE27,2489,2837
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1779,1056
2024-09,WEEKDAY,9,TRAIN,CC3,2283,20582
2024-09,WEEKDAY,9,TRAIN,SW8,2975,1245
2024-09,WEEKDAY,23,TRAIN,EW29,911,1795
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,BP13,507,340
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE3,45,704
2024-09,WEEKDAY,20,TRAIN,TE14/NS22,107363,34757
2024-09,WEEKDAY,11,TRAIN,SW4,3094,1825
2024-09,WEEKDAY,7,TRAIN,EW27,114093,96333
2024-09,WEEKDAY,14,TRAIN,NE8,25570,27560
2024-09,WEEKDAY,16,TRAIN,NS7,22155,24206
2024-09,WEEKDAY,21,TRAIN,TE1,5671,3273
2024-09,WEEKDAY,7,TRAIN,EW28,124034,37100
2024-09,WEEKDAY,11,TRAIN,EW16/NE3/TE17,39288,32790
2024-09,WEEKDAY,14,TRAIN,DT33,14777,11185
2024-09,WEEKDAY,13,TRAIN,EW20,10555,9300
2024-09,WEEKDAY,12,TRAIN,NS21/DT11,63407,50669
2024-09,WEEKDAY,14,TRAIN,DT25,3549,3164
2024-09,WEEKDAY,13,TRAIN,CC10/DT26,12936,15771
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NE15,6668,2552
2024-09,WEEKDAY,22,TRAIN,SW1,1969,1146
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,TE27,3712,1921
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW33,1967,1376
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,40223,42925
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS16,18083,20945
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NE10,9202,5755
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW22,1709,2194
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,BP2,1756,628
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NS14,15359,5578
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NE15,10105,10114
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,BP10,527,1784
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,EW33,2308,1006
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,DT18,1904,4165
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,BP10,1179,1496
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NS10,4368,19313
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,BP4,148,757
2024-09,WEEKDAY,23,TRAIN,EW1,1742,17642
2024-09,WEEKDAY,20,TRAIN,DT3,3457,12908
2024-09,WEEKDAY,22,TRAIN,PE4,724,1808
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,PW2,62,92
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,BP13,538,163
2024-09,WEEKDAY,0,TRAIN,DT3,19,990
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE23,26,112
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE25,6,0
2024-09,WEEKDAY,12,TRAIN,NS8,17454,10783
2024-09,WEEKDAY,7,TRAIN,NE16/STC,125727,36484
2024-09,WEEKDAY,12,TRAIN,NS14,28268,18250
2024-09,WEEKDAY,19,TRAIN,NS14,28457,80434
2024-09,WEEKDAY,5,TRAIN,NS5,17030,2829
2024-09,WEEKDAY,17,TRAIN,CC23,75163,8207
2024-09,WEEKDAY,17,TRAIN,DT7,10558,7682
2024-09,WEEKDAY,14,TRAIN,TE15,8958,9002
2024-09,WEEKDAY,14,TRAIN,PE3,6205,7314
2024-09,WEEKDAY,12,TRAIN,TE22,1986,4058
2024-09,WEEKDAY,18,TRAIN,PE1,4126,9135
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,EW15,3777,2272
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC25,1031,2291
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,TE14/NS22,11812,57367
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1214,2211
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,EW9,10734,10815
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,DT13,6113,7117
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NS15,6936,5238
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW15,11742,10558
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2732,837
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,EW10,6154,2653
2024-09,WEEKDAY,8,TRAIN,DT22,16713,12003
2024-09,WEEKDAY,18,TRAIN,TE6,13684,34838
2024-09,WEEKDAY,21,TRAIN,NE8,38736,28486
2024-09,WEEKDAY,21,TRAIN,EW16/NE3/TE17,34552,14869
2024-09,WEEKDAY,13,TRAIN,EW14/NS26,46371,84686
2024-09,WEEKDAY,18,TRAIN,EW29,67944,14088
2024-09,WEEKDAY,13,TRAIN,EW16/NE3/TE17,32013,49528
2024-09,WEEKDAY,16,TRAIN,CC2,8415,4321
2024-09,WEEKDAY,13,TRAIN,PE3,8072,7313
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,NS11,23808,9610
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NE8,19865,21270
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,EW9,10189,9217
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,BP6/DT1,16799,9442
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW9,10435,11790
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,PE3,4629,2834
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,EW32,2167,778
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1867,1978
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT13,8665,6206
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,DT3,1240,4094
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,CC28,1876,1782
2024-09,WEEKDAY,11,TRAIN,SW8,2615,1156
2024-09,WEEKDAY,11,TRAIN,NS28,1064,1667
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,DT33,729,5892
2024-09,WEEKDAY,22,TRAIN,TE11,2042,3644
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,86,758
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE13,9,8
2024-09,WEEKDAY,15,TRAIN,NS20,51172,31140
2024-09,WEEKDAY,11,TRAIN,DT24,5099,3086
2024-09,WEEKDAY,16,TRAIN,BP8,1979,1710
2024-09,WEEKDAY,12,TRAIN,EW16/NE3/TE17,48902,39578
2024-09,WEEKDAY,9,TRAIN,TE25,5509,1876
2024-09,WEEKDAY,13,TRAIN,CC14,7913,8121
2024-09,WEEKDAY,7,TRAIN,PW7,7788,8067
2024-09,WEEKDAY,12,TRAIN,NS24/NE6/CC1,36114,46094
2024-09,WEEKDAY,19,TRAIN,NE16/STC,48689,118465
2024-09,WEEKDAY,10,TRAIN,TE27,6971,2737
2024-09,WEEKDAY,12,TRAIN,EW22,5940,5018
2024-09,WEEKDAY,22,TRAIN,EW17,10835,24949
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3537,1401
2024-09,WEEKDAY,20,TRAIN,CC12,3091,9196
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,CC23,2212,1994
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,PW5,1671,1498
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,TE5,2238,1983
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,TE15,4832,2521
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,SE3,453,1894
2024-09,WEEKDAY,6,TRAIN,BP13,4539,383
2024-09,WEEKDAY,7,TRAIN,NS25/EW13,5676,44010
2024-09,WEEKDAY,20,TRAIN,PW6,571,2313
2024-09,WEEKDAY,16,TRAIN,PW4,5318,6648
2024-09,WEEKDAY,18,TRAIN,BP7,1150,3588
2024-09,WEEKDAY,23,TRAIN,TE7,509,2679
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1410,231
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW27,102,3110
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,PW5,419,2509
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE27,84,3
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,EW24/NS1,20959,40769
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,43937,60429
2024-09,WEEKDAY,20,TRAIN,NS16,33954,66661
2024-09,WEEKDAY,19,TRAIN,NS9/TE2,62322,152811
2024-09,WEEKDAY,18,TRAIN,NS8,32688,57942
2024-09,WEEKDAY,12,TRAIN,EW2/DT32,47926,46669
2024-09,WEEKDAY,15,TRAIN,NS2,20764,24029
2024-09,WEEKDAY,19,TRAIN,NS10,34270,98106
2024-09,WEEKDAY,9,TRAIN,TE15,9874,14739
2024-09,WEEKDAY,15,TRAIN,EW1,22909,27969
2024-09,WEEKDAY,6,TRAIN,CC14,6763,4384
2024-09,WEEKDAY,8,TRAIN,EW12/DT14,26605,125653
2024-09,WEEKDAY,7,TRAIN,DT25,10647,10765
2024-09,WEEKDAY,6,TRAIN,SE4,6357,713
2024-09,WEEKDAY,13,TRAIN,CC27,4033,6899
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,CC6,6105,9472
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,CC17/TE9,3799,2517
2024-09,WEEKDAY,7,TRAIN,TE19,1551,21585
2024-09,WEEKDAY,0,TRAIN,EW16/NE3/TE17,142,887
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NE12/CC13,28487,26595
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,30914,29075
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,EW5,17844,10907
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,CC11,4175,5389
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,SW1,846,1205
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,2322,2530
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,BP7,119,521
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,PW2,43,27
2024-09,WEEKDAY,5,TRAIN,TE25,62,1
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE4,60,181
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW6,45,670
2024-09,WEEKDAY,11,TRAIN,NS11,31553,17509
2024-09,WEEKDAY,9,TRAIN,DT6,9378,7219
2024-09,WEEKDAY,18,TRAIN,CC8,14648,20718
2024-09,WEEKDAY,18,TRAIN,CG2,37620,28127
2024-09,WEEKDAY,13,TRAIN,SW8,2633,4071
2024-09,WEEKDAY,17,TRAIN,EW1,39549,52577
2024-09,WEEKDAY,14,TRAIN,CC23,11916,10796
2024-09,WEEKDAY,14,TRAIN,EW32,2186,1618
2024-09,WEEKDAY,21,TRAIN,EW25,8121,14524
2024-09,WEEKDAY,22,TRAIN,EW32,1149,2197
2024-09,WEEKDAY,8,TRAIN,DT34,14298,13219
2024-09,WEEKDAY,9,TRAIN,EW18,27912,27722
2024-09,WEEKDAY,5,TRAIN,CC19/DT9,334,441
2024-09,WEEKDAY,12,TRAIN,DT27,8504,6825
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NE8,8097,6634
2024-09,WEEKDAY,22,TRAIN,SE4,668,3694
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,NS8,11601,5673
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NS4/BP1,13865,8486
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,SW5,3842,3672
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,CC4/DT15,852,6434
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NE14,14169,13264
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,11387,12464
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,TE26,3443,6702
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,EW9,13782,12839
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,DT29,4548,1376
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,12370,9288
